,Date,Station,TowTime,Tide,BottomDepth,CableOut,Duration,NetMeterSerial,NetMeterStart,NetMeterEnd,NetMeterCheck,trawl_key,Temp,TopEC,BottomEC,Secchi,Turbidity,Lat,Long,Catch,1/4 Subsampled,1/2 Subsampled,CatchID,3mm,4mm,5mm,6mm,7mm,8mm,9mm,10mm,11mm,12mm,13mm,14mm,15mm,16mm,17mm,18mm,19mm,20mm,21mm,22mm,23mm,24mm,25mm,26mm,27mm,28mm,29mm,30mm,kfactor,TopSal,BottomSal,Volume,dens_3-5,dens_6-7,dens_8-9,dens_10-11,dens_12-13,dens_14+,dens_21+,lat_dd,lon_dd,lat_dd_stn,lon_dd_stn,lfs_region,lfs_region_num,dn,Year,Month,survey_num,dens_gt_12
1815,1/20/2017 0:00,348,1899-12-30 12:27:00,2,21,90,10,24567,851925,868458,16533,20170120_348,10.4,158,157,13,399,38-16-22.1,122-17-08.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.104260736,0.103554755,164.3879495,0,0,0,0,0,0,0,38.27280556,-122.28575,38.27308333,-122.2846389,Napa_Sonoma,14,736349.5188,2017,1,2,0
1816,1/20/2017 0:00,349,1899-12-30 12:55:00,2,16,75,10,24567,868458,880395,11937,20170120_349,10.4,155,155,17,382,38-17-09.2,122-17-05.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.102241005,0.102216448,118.6898296,0,0,0,0,0,0,0,38.28588889,-122.2849444,38.28613889,-122.2833889,Napa_Sonoma,14,736349.5382,2017,1,2,0
1817,1/30/2017 0:00,809,1899-12-30 09:17:00,2,49,155,10,24567,880417,896355,15938,20170130_809,9.2,175,180,25,,38-02-59.7,121-41-47.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.119492457,0.122885389,158.4718526,0,0,0,0,0,0,0,38.04991667,-121.6963889,38.0525,-121.6891944,Confluence,5,736359.3868,2017,1,3,0
1818,1/30/2017 0:00,812,1899-12-30 10:05:00,2,26,110,10,24567,896355,912645,16290,20170130_812,9.3,165,163,27,,38-05-24.6,121-38-30.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.112223647,0.110790755,161.9717956,0,0,0,0,0,0,0,38.09016667,-121.6418333,38.09030556,-121.6405,Central_Delta_and_Franks_Tract,0,736359.4201,2017,1,3,0
1819,1/30/2017 0:00,815,1899-12-30 10:40:00,2,17,75,10,24567,912466,932198,19732,20170130_815,9.5,172,167,34,,38-05-12.8,121-34-21.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.116456901,0.112972825,196.1956704,0,0,0,0,0,0,0,38.08688889,-121.5725278,38.08,-121.5698056,Central_Delta_and_Franks_Tract,0,736359.4444,2017,1,3,0
1820,1/30/2017 0:00,901,1899-12-30 11:14:00,2,9,45,10,24567,932198,953815,21617,20170130_901,9.6,185,184,42,,38-02-49.4,121-37-20.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.12511397,0.124406169,214.9382631,0,0,0,0,0,0,0,38.04705556,-121.62225,38.04827778,-121.59525,Central_Delta_and_Franks_Tract,0,736359.4681,2017,1,3,0
1821,1/30/2017 0:00,902,1899-12-30 11:40:00,2,28,110,10,24567,953815,971815,18000,20170130_902,9.9,272,265,62,,38-01-11.1,121-34-56.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.184102049,0.179170153,178.9743598,0,0,0,0,0,0,0,38.01975,-121.5824722,38.01919444,-121.5821944,South_Delta,3,736359.4861,2017,1,3,0
1822,1/30/2017 0:00,915,1899-12-30 12:14:00,3,26,110,10,24567,971815,988645,16830,20170130_915,10,356,350,52,,37-56-37.3,121-34-01.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.242075843,0.237783814,167.3410264,0,0,0,0,0,0,0,37.94369444,-121.5671667,37.9425,-121.5635,South_Delta,3,736359.5097,2017,1,3,0
1823,1/30/2017 0:00,918,1899-12-30 12:53:00,2,25,110,10,24567,988645,7394,18749,20170130_918,10.2,370,401,55,,37-51-37.3,121-34-07.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.250533924,0.272083961,186.4216818,0,0,0,0,0,0,0,37.86036111,-121.5686667,37.85930556,-121.5688056,South_Delta,3,736359.5368,2017,1,3,0
1824,1/30/2017 0:00,914,1899-12-30 13:49:00,4,33,125,10,24567,7394,27194,19800,20170130_914,10.6,257,272,42,,37-57-59.6,121-31-51.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.170498124,0.180612207,196.8717958,0,0,0,0,0,0,0,37.96655556,-121.5309444,37.9715,-121.52,South_Delta,3,736359.5757,2017,1,3,0
1825,1/30/2017 0:00,910,1899-12-30 14:28:00,4,40,155,10,24567,27194,46324,19130,20170130_910,10.3,197,200,40,,38-00-04.8,121-26-58.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.130940931,0.132898161,190.2099724,0,0,0,0,0,0,0,38.00133333,-121.4495833,38.00180556,-121.4486944,South_Delta,3,736359.6028,2017,1,3,0
1826,1/30/2017 0:00,912,1899-12-30 15:02:00,4,40,155,10,24567,46234,61655,15421,20170130_912,10.4,203,211,40,,37-57-58.4,121-22-05.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.134659241,0.140000278,153.3313113,0,0,0,0,0,0,0,37.96622222,-121.3680556,37.966,-121.3673056,South_Delta,3,736359.6264,2017,1,3,0
1827,1/30/2017 0:00,906,1899-12-30 16:11:00,4,40,155,10,24567,61657,78405,16748,20170130_906,10.3,207,208,51,,38-02-56.8,121-30-18.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.137735488,0.138332127,166.5256988,0,0,0,0,0,0,0,38.04911111,-121.5051389,38.05169444,-121.509,Central_Delta_and_Franks_Tract,0,736359.6743,2017,1,3,0
1828,1/30/2017 0:00,919,1899-12-30 16:53:00,2,27,110,10,24567,78405,96332,17927,20170130_919,9.6,147,154,42,,38-06-19.4,121-29-43.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.098943541,0.103710779,178.2485194,0,0,0,0,0,0,0,38.10538889,-121.4954722,38.10480556,-121.492,North_and_South_Forks_Mokelumne_River,2,736359.7035,2017,1,3,0
1829,1/31/2017 0:00,707,1899-12-30 13:01:00,2,32,125,10,24567,96332,116145,19813,20170131_707,9.5,186,183,27,58,38-06-46.1,121-42-33.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.126142879,0.124004331,197.0010551,0,0,0,0,0,0,0,38.11280556,-121.7093889,38.1135,-121.7075,Confluence,5,736360.5424,2017,1,3,0
1830,1/31/2017 0:00,716,1899-12-30 13:45:00,2,38,140,10,24567,116145,136575,20430,20170131_716,10.1,314,306,22,82,38-14-22.6,121-41-09.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.212192016,0.206522074,203.1358984,0,0,0,0,0,0,0,38.23961111,-121.6859444,38.25827778,-121.6916389,Cache_Slough_Complex,4,736360.5729,2017,1,3,0
1831,1/31/2017 0:00,723,1899-12-30 14:07:00,2,36,140,10,24567,136578,154954,18376,20170131_723,9.8,210,225,30,55,38-14-10.8,121-40-24.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.141650267,0.151920438,182.7129353,0,0,0,0,0,0,0,38.23633333,-121.6735,38.2425,-121.6697222,Cache_Slough_Complex,4,736360.5882,2017,1,3,0
1832,1/31/2017 0:00,711,1899-12-30 14:38:00,2,17,75,10,24567,154954,176988,22034,20170131_711,9.4,134,135,27,49,38-10-35.1,121-39-41.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.090506426,0.09117189,219.0845025,0,0,0,0,0,0,0,38.17641667,-121.6614167,38.17880556,-121.6653056,Confluence,5,736360.6097,2017,1,3,0
1833,1/31/2017 0:00,705,1899-12-30 15:14:00,4,13,60,10,24567,176988,198635,21647,20170131_705,9.4,160,157,36,37,38-06-01.1,121-42-27.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.108461617,0.106365231,215.2365537,0,0,0,0,0,0,0,38.10030556,-121.7075,38.08711111,-121.7091667,Confluence,5,736360.6347,2017,1,3,0
1834,1/31/2017 0:00,706,1899-12-30 15:38:00,4,36,140,10,24567,198635,220575,21940,20170131_706,9.3,161,160,34,49,38-05-11.4,121-44-54.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.109447764,0.108693274,218.1498586,0,0,0,0,0,0,0,38.0865,-121.7483889,38.08519444,-121.7506944,Confluence,5,736360.6514,2017,1,3,0
1835,1/31/2017 0:00,704,1899-12-30 15:58:00,4,28,110,10,24567,220575,240683,20108,20170131_704,9.7,201,202,24,62,38-04-03.2,121-47-15.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.135812276,0.136444069,199.934246,0,0,0,0,0,0,0,38.06755556,-121.7876389,38.06916667,-121.7752778,Confluence,5,736360.6653,2017,1,3,0
1836,1/31/2017 0:00,703,1899-12-30 16:15:00,4,7,45,10,24567,240683,262895,22212,20170131_703,9.5,171,171,33,43,38-03-07.2,121-47-58.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.115765816,0.115753298,220.85436,0,0,0,0,0,0,0,38.052,-121.7994722,38.04219444,-121.7952222,Confluence,5,736360.6771,2017,1,3,0
1837,1/31/2017 0:00,804,1899-12-30 16:38:00,1,38,140,10,24567,262895,284996,22101,20170131_804,9.8,200,200,31,35,38-01-01.1,121-47-39.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.134760656,0.134682342,219.7506848,0,0,0,0,0,0,0,38.01697222,-121.7943056,38.01819444,-121.797,Confluence,5,736360.6931,2017,1,3,0
1838,2/1/2017 0:00,801,1899-12-30 07:38:00,4,24,90,10,24567,284998,304924,19926,20170201_801,9.1,187,188,34,43,38-02-39.1,121-50-42.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.128211329,0.128863261,198.1246163,0,0,0,0,0,0,0,38.04419444,-121.8451944,38.04369444,-121.844,Confluence,5,736361.3181,2017,2,3,0
1839,2/1/2017 0:00,513,1899-12-30 08:04:00,4,47,155,10,24567,304924,326036,21112,20170201_513,9.2,173,174,29,44,38-03-33.7,121-51-58.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.118098495,0.118708515,209.917038,0,0,0,0,0,0,0,38.05936111,-121.8662778,38.05830556,-121.868,Confluence,5,736361.3361,2017,2,3,0
1840,2/1/2017 0:00,610,1899-12-30 08:51:00,4,15,75,10,24567,326036,344035,17999,20170201_610,9.2,533,550,23,52,38-07-21.2,121-53-20.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.375269323,0.387583431,178.9644168,0,0,0,0,0,0,0,38.12255556,-121.8889444,38.11880556,-121.8891944,Suisun_Marsh,8,736361.3688,2017,2,3,0
1841,2/1/2017 0:00,609,1899-12-30 09:25:00,2,32,125,10,24567,344035,362578,18543,20170201_609,9.3,894,920,22,82,38-10-01.3,121-56-21.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.640631599,0.659746709,184.3734197,0,0,0,0,0,0,0,38.16702778,-121.9393611,38.16719444,-121.938,Suisun_Marsh,8,736361.3924,2017,2,3,0
1842,2/1/2017 0:00,340,1899-12-30 09:46:00,2,11,60,10,24663,644197,659614,15417,20170201_340,9.5,1930,423,,136,38-05-44.2,122-15-36.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,1.427421863,0.293039732,153.2915392,0,0,0,0,0,0,0,38.09561111,-122.26,38.09927778,-122.2634444,Napa_Sonoma,14,736361.4069,2017,2,3,0
1843,2/1/2017 0:00,606,1899-12-30 09:57:00,2,27,110,10,24567,362578,376315,13737,20170201_606,9.4,1255,1320,17,117,38-10-10.3,122-01-25.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.910740456,0.95982337,136.5872656,0,0,0,0,0,0,0,38.16952778,-122.0236111,38.16947222,-122.0256667,Suisun_Marsh,8,736361.4146,2017,2,3,0
1844,2/1/2017 0:00,342,1899-12-30 10:16:00,2,25,110,10,24663,659614,670403,10789,20170201_342,9.8,1588,1600,,149,38-08-50.2,122-17-19.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,1.153059677,1.161763984,107.2752427,0,0,0,0,0,0,0,38.14727778,-122.2887778,38.14586111,-122.2850833,Napa_Sonoma,14,736361.4278,2017,2,3,0
1845,2/1/2017 0:00,602,1899-12-30 10:29:00,2,5,45,10,24567,376315,393026,16711,20170201_602,9.1,189,212,28,64,38-07-04.4,122-02-36.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.129612061,0.145740068,166.1578071,0,0,0,0,0,0,0,38.11788889,-122.0433889,38.114,-122.0461944,Suisun_Bay,6,736361.4368,2017,2,3,0
1846,2/1/2017 0:00,343,1899-12-30 10:54:00,2,18,75,10,24663,0,12256,12256,20170201_343,10.2,1551,1635,,100,38-10-52.3,122-18-26.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,1.112632204,1.175703779,121.861653,0,0,0,0,0,0,0,38.18119444,-122.3072778,38.18580556,-122.3109722,Napa_Sonoma,14,736361.4542,2017,2,3,0
1847,2/1/2017 0:00,418,1899-12-30 10:57:00,2,34,125,10,24567,393026,407745,14719,20170201_418,9.4,213,223,21,76,38-03-56.3,122-05-48.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.14527169,0.152170014,146.3513112,0,0,0,0,0,0,0,38.06563889,-122.0966667,38.06480556,-122.0978056,Suisun_Bay,6,736361.4563,2017,2,3,0
1848,2/1/2017 0:00,405,1899-12-30 11:22:00,2,17,75,10,24567,407745,422504,14759,20170201_405,9.4,347,342,18,108,38-02-21.9,122-08-58.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.239631157,0.236016554,146.749032,0,0,0,0,0,0,0,38.03941667,-122.1495,38.03969444,-122.1505,Carquinez_Strait,7,736361.4736,2017,2,3,0
1849,2/1/2017 0:00,344,1899-12-30 11:26:00,2,13,60,10,24663,694914,709064,14150,20170201_344,10.5,618,1105,,39,38-12-42.8,122-18-28.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.422318957,0.773428018,140.6937329,0,0,0,0,0,0,0,38.21188889,-122.3080278,38.21247222,-122.3071667,Napa_Sonoma,14,736361.4764,2017,2,3,0
1850,2/1/2017 0:00,345,1899-12-30 11:44:00,2,12,60,10,24663,709064,724917,15853,20170201_345,10.5,547,552,,54,38-13-23.7,122-18-33.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.372138838,0.375594009,157.6266959,0,0,0,0,0,0,0,38.22325,-122.3092222,38.23177778,-122.29275,Napa_Sonoma,14,736361.4889,2017,2,3,0
1851,2/1/2017 0:00,411,1899-12-30 12:07:00,2,10,60,10,24567,422504,440885,18381,20170201_411,9.4,253,252,24,64,38-03-02.6,122-04-41.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.173249337,0.172521039,182.7626504,0,0,0,0,0,0,0,38.05072222,-122.0781944,38.05130556,-122.0833056,Suisun_Bay,6,736361.5049,2017,2,3,0
1852,2/1/2017 0:00,346,1899-12-30 12:12:00,3,11,60,10,24663,724913,739638,14725,20170201_346,10.8,455,415,,20,38-14-08.8,122-17-14.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.305156861,0.27746741,146.4109694,0,0,0,0,0,0,0,38.23577778,-122.2873333,38.24091667,-122.2853611,Napa_Sonoma,14,736361.5083,2017,2,3,0
1853,2/1/2017 0:00,347,1899-12-30 12:29:00,4,13,60,10,24663,739638,754970,15332,20170201_347,10.7,362,367,,18,38-15-18.2,122-17-03.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.241715988,0.245105211,152.4463825,0,0,0,0,0,0,0,38.25505556,-122.2843056,38.25491667,-122.2834167,Napa_Sonoma,14,736361.5201,2017,2,3,0
1854,2/1/2017 0:00,501,1899-12-30 12:36:00,2,33,125,10,24567,440885,458264,17379,20170201_501,9.3,170,176,31,54,38-04-26.9,122-01-37.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.115695772,0.119804286,172.7997444,0,0,0,0,0,0,0,38.07413889,-122.0269722,38.08822222,-122.0035833,Suisun_Bay,6,736361.525,2017,2,3,0
1855,2/1/2017 0:00,348,1899-12-30 12:51:00,4,15,75,10,24663,754977,769724,14747,20170201_348,10.9,353,358,,17,38-16-22.9,122-17-07.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.234290716,0.237652436,146.6297158,0,0,0,0,0,0,0,38.27302778,-122.2853333,38.27308333,-122.2846389,Napa_Sonoma,14,736361.5354,2017,2,3,0
1856,2/1/2017 0:00,519,1899-12-30 13:04:00,4,7,45,10,24567,458264,476106,17842,20170201_519,9.4,195,195,24,60,38-04-24.4,121-57-36.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.132737062,0.132722655,177.4033627,0,0,0,0,0,0,0,38.07344444,-121.96,38.07230556,-121.9596944,Suisun_Bay,6,736361.5444,2017,2,3,0
1857,2/1/2017 0:00,349,1899-12-30 13:11:00,4,10,60,10,24663,769722,784523,14801,20170201_349,11.3,331,343,,15,38-17-07.6,122-17-07.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.216995007,0.225051632,147.1666389,0,0,0,0,0,0,0,38.28544444,-122.2853333,38.28613889,-122.2833889,Napa_Sonoma,14,736361.5493,2017,2,3,0
1858,2/1/2017 0:00,504,1899-12-30 13:28:00,4,29,110,10,24567,476106,493962,17856,20170201_504,9.5,199,240,36,42,38-03-09.9,121-59-12.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.135155304,0.163622597,177.5425649,0,0,0,0,0,0,0,38.05275,-121.9868333,38.06105556,-122.0137222,Suisun_Bay,6,736361.5611,2017,2,3,0
1859,2/1/2017 0:00,508,1899-12-30 14:02:00,4,45,155,10,24567,493962,514109,20147,20170201_508,9.2,168,183,26,48,38-02-48.5,121-55-00.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.114615405,0.124984862,200.3220237,0,0,0,0,0,0,0,38.04680556,-121.9168056,38.0455,-121.9188056,Suisun_Bay,6,736361.5847,2017,2,3,0
1860,2/1/2017 0:00,520,1899-12-30 14:28:00,4,44,155,10,24567,514109,534977,20868,20170201_520,9.6,209,212,37,33,38-01-54.6,121-51-51.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.141718631,0.143701082,207.4909412,0,0,0,0,0,0,0,38.03183333,-121.8643611,38.03280556,-121.8693056,Confluence,5,736361.6028,2017,2,3,0
1861,2/13/2017 0:00,812,1899-12-30 08:41:00,2,22,90,10,16977,807893,825782,17889,20170213_812,11.7,116,120,12,123,38-05-24.0,121-38-27.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.073504086,0.076072843,177.8706846,0,0,0,0,0,0,0,38.09,-121.6410278,38.09030556,-121.6405,Central_Delta_and_Franks_Tract,0,736373.3618,2017,2,4,0
1862,2/13/2017 0:00,815,1899-12-30 09:06:00,2,16,75,10,16977,825786,843428,17642,20170213_815,11.8,120,116,12,123,38-05-06.1,121-34-17.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.075900414,0.073297154,175.4147587,0,0,0,0,0,0,0,38.08502778,-121.5713889,38.08,-121.5698056,Central_Delta_and_Franks_Tract,0,736373.3792,2017,2,4,0
1863,2/13/2017 0:00,901,1899-12-30 09:33:00,2,8,35,5,16977,844836,854368,9532,20170213_901,11.8,140,146,23,75,38-02-48.1,121-37-23.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.088844908,0.092722571,94.77686654,0,0,0,0,0,0,0,38.04669444,-121.6232778,38.04827778,-121.59525,Central_Delta_and_Franks_Tract,0,736373.3979,2017,2,4,0
1864,2/13/2017 0:00,902,1899-12-30 10:12:00,2,28,110,10,16977,862753,881531,18778,20170213_902,12.2,241,234,89,25,38-01-11.2,121-34-56.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.153120215,0.148513905,186.7100294,0,0,0,0,0,0,0,38.01977778,-121.5823333,38.01919444,-121.5821944,South_Delta,3,736373.425,2017,2,4,0
1865,2/13/2017 0:00,915,1899-12-30 10:38:00,2,36,140,10,16977,881541,900255,18714,20170213_915,12.4,305,289,75,26,37-56-36.7,121-34-01.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.19389876,0.183380955,186.0736761,0,0,0,0,0,0,0,37.94352778,-121.5671389,37.9425,-121.5635,South_Delta,3,736373.4431,2017,2,4,0
1866,2/13/2017 0:00,809,1899-12-30 11:24:00,2,40,155,10,16977,792056,807845,15789,20170213_809,11.1,109,101,12,128,38-03-04.5,121-41-40.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.07005509,0.06475452,156.9903426,0,0,0,0,0,0,0,38.05125,-121.6946667,38.0525,-121.6891944,Confluence,5,736373.475,2017,2,4,0
1867,2/13/2017 0:00,918,1899-12-30 11:56:00,2,25,110,10,16977,900255,917031,16776,20170213_918,13,362,365,79,33,37-51-36.8,121-34-06.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.227682636,0.229543035,166.8041034,0,0,0,0,0,0,0,37.86022222,-121.5684444,37.85930556,-121.5688056,South_Delta,3,736373.4972,2017,2,4,0
1868,2/13/2017 0:00,914,1899-12-30 12:52:00,2,34,125,10,16977,917323,935562,18239,20170213_914,13,265,273,61,27,37-58-01.7,121-31-51.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.165330753,0.170362864,181.3507416,0,0,0,0,0,0,0,37.96713889,-121.5308889,37.9715,-121.52,South_Delta,3,736373.5361,2017,2,4,0
1869,2/13/2017 0:00,912,1899-12-30 14:00:00,2,41,155,10,16977,935574,952945,17371,20170213_912,12.7,195,179,33,44,37-58-02.1,121-22-10.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.121756947,0.111504584,172.7202002,0,0,0,0,0,0,0,37.96725,-121.3696111,37.966,-121.3673056,South_Delta,3,736373.5833,2017,2,4,0
1870,2/13/2017 0:00,910,1899-12-30 14:28:00,2,44,155,10,16977,952942,967995,15053,20170213_910,12.5,203,201,36,38,38-00-12.0,121-27-03.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.127507394,0.126146554,149.6722799,0,0,0,0,0,0,0,38.00333333,-121.4509167,38.00180556,-121.4486944,South_Delta,3,736373.6028,2017,2,4,0
1871,2/13/2017 0:00,906,1899-12-30 14:53:00,2,38,140,10,16977,967992,985964,17972,20170213_906,12.7,194,189,31,51,38-02-59.0,121-30-20.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.121119524,0.117871064,178.6959553,0,0,0,0,0,0,0,38.04972222,-121.50575,38.05169444,-121.509,Central_Delta_and_Franks_Tract,0,736373.6201,2017,2,4,0
1872,2/14/2017 0:00,919,1899-12-30 07:29:00,2,27,110,10,16977,985964,4481,14517,20170214_919,11.3,112,108,16,76,38-06-21.4,121-29-50.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.071653401,0.06900778,144.3428212,0,0,0,0,0,0,0,38.10594444,-121.4974167,38.10480556,-121.492,North_and_South_Forks_Mokelumne_River,2,736374.3118,2017,2,4,0
